!NGx Ngy
171 121
!  x[cm]	   y[cm]	  Bx[Arb]	By[Arb]		
 7.700000	-3.500000	-0.271282	-0.424483
 7.700000	-3.400000	-0.265705	-0.437981
 7.700000	-3.300000	-0.267754	-0.449572
 7.700000	-3.200000	-0.263443	-0.460795
 7.700000	-3.100000	-0.256961	-0.475389
 7.700000	-3.000000	-0.249439	-0.489260
 7.700000	-2.900000	-0.247768	-0.501966
 7.700000	-2.800000	-0.242962	-0.511451
 7.700000	-2.700000	-0.234920	-0.526084
 7.700000	-2.600000	-0.232034	-0.536619
 7.700000	-2.500000	-0.226607	-0.548140
 7.700000	-2.400000	-0.221191	-0.560877
 7.700000	-2.300000	-0.212402	-0.571301
 7.700000	-2.200000	-0.204261	-0.581294
 7.700000	-2.100000	-0.198456	-0.588292
 7.700000	-2.000000	-0.187773	-0.600589
 7.700000	-1.900000	-0.182372	-0.612802
 7.700000	-1.800000	-0.174692	-0.619379
 7.700000	-1.700000	-0.167786	-0.628626
 7.700000	-1.600000	-0.157045	-0.634966
 7.700000	-1.500000	-0.145823	-0.643361
 7.700000	-1.400000	-0.138824	-0.651451
 7.700000	-1.300000	-0.128877	-0.657266
 7.700000	-1.200000	-0.123438	-0.665044
 7.700000	-1.100000	-0.109703	-0.671932
 7.700000	-1.000000	-0.104916	-0.675034
 7.700000	-0.900000	-0.093961	-0.680634
 7.700000	-0.800000	-0.083362	-0.680731
 7.700000	-0.700000	-0.069365	-0.685361
 7.700000	-0.600000	-0.063917	-0.690602
 7.700000	-0.500000	-0.051040	-0.694833
 7.700000	-0.400000	-0.042455	-0.697252
 7.700000	-0.300000	-0.029688	-0.698771
 7.700000	-0.200000	-0.019209	-0.700710
 7.700000	-0.100000	-0.010417	-0.699805
 7.700000	-0.000000	-0.001984	-0.698459
 7.700000	 0.100000	 0.009847	-0.697378
 7.700000	 0.200000	 0.019487	-0.699688
 7.700000	 0.300000	 0.029333	-0.699517
 7.700000	 0.400000	 0.040039	-0.697922
 7.700000	 0.500000	 0.050009	-0.692520
 7.700000	 0.600000	 0.060001	-0.689134
 7.700000	 0.700000	 0.072283	-0.690116
 7.700000	 0.800000	 0.082611	-0.685495
 7.700000	 0.900000	 0.093760	-0.679061
 7.700000	 1.000000	 0.104627	-0.673248
 7.700000	 1.100000	 0.114488	-0.667687
 7.700000	 1.200000	 0.123116	-0.664392
 7.700000	 1.300000	 0.131647	-0.655333
 7.700000	 1.400000	 0.141051	-0.651717
 7.700000	 1.500000	 0.146670	-0.643788
 7.700000	 1.600000	 0.157733	-0.635018
 7.700000	 1.700000	 0.165984	-0.625312
 7.700000	 1.800000	 0.176153	-0.617553
 7.700000	 1.900000	 0.180416	-0.609446
 7.700000	 2.000000	 0.191544	-0.601581
 7.700000	 2.100000	 0.197113	-0.589818
 7.700000	 2.200000	 0.202686	-0.580911
 7.700000	 2.300000	 0.215516	-0.572384
 7.700000	 2.400000	 0.219286	-0.559422
 7.700000	 2.500000	 0.226060	-0.548926
 7.700000	 2.600000	 0.227769	-0.537143
 7.700000	 2.700000	 0.233971	-0.526058
 7.700000	 2.800000	 0.238642	-0.512888
 7.700000	 2.900000	 0.245614	-0.499067
 7.700000	 3.000000	 0.252806	-0.488151
 7.700000	 3.100000	 0.255730	-0.477180
 7.700000	 3.200000	 0.260361	-0.462625
 7.700000	 3.300000	 0.263941	-0.451120
 7.700000	 3.400000	 0.266099	-0.437101
 7.700000	 3.500000	 0.268402	-0.427115
 7.700000	 3.600000	 0.274625	-0.412423
 7.700000	 3.700000	 0.278546	-0.397699
 7.700000	 3.800000	 0.278204	-0.388007
 7.700000	 3.900000	 0.278437	-0.373379
 7.700000	 4.000000	 0.283302	-0.358536
 7.700000	 4.100000	 0.282968	-0.346374
 7.700000	 4.200000	 0.281147	-0.332508
 7.700000	 4.300000	 0.286728	-0.322908
 7.700000	 4.400000	 0.289620	-0.304563
 7.700000	 4.500000	 0.288550	-0.295542
 7.700000	 4.600000	 0.287963	-0.281691
 7.700000	 4.700000	 0.287914	-0.268447
 7.700000	 4.800000	 0.286165	-0.255859
 7.700000	 4.900000	 0.288327	-0.240077
 7.700000	 5.000000	 0.286799	-0.229334
 7.700000	 5.100000	 0.288297	-0.216575
 7.700000	 5.200000	 0.288095	-0.204769
 7.700000	 5.300000	 0.288442	-0.192561
 7.700000	 5.400000	 0.288163	-0.187131
 7.700000	 5.500000	 0.288016	-0.171865
 7.700000	 5.600000	 0.284929	-0.158449
 7.700000	 5.700000	 0.288963	-0.147259
 7.700000	 5.800000	 0.284260	-0.133929
 7.700000	 5.900000	 0.283390	-0.123062
 7.700000	 6.000000	 0.282138	-0.113609
 7.800000	-6.000000	-0.272608	-0.112984
 7.800000	-5.900000	-0.273436	-0.124086
 7.800000	-5.800000	-0.273429	-0.134420
 7.800000	-5.700000	-0.273184	-0.149345
 7.800000	-5.600000	-0.276276	-0.160375
 7.800000	-5.500000	-0.272878	-0.170663
 7.800000	-5.400000	-0.276002	-0.181484
 7.800000	-5.300000	-0.275748	-0.196957
 7.800000	-5.200000	-0.273529	-0.204024
 7.800000	-5.100000	-0.275573	-0.220144
 7.800000	-5.000000	-0.276425	-0.232707
 7.800000	-4.900000	-0.275391	-0.242996
 7.800000	-4.800000	-0.274005	-0.257973
 7.800000	-4.700000	-0.272539	-0.269468
 7.800000	-4.600000	-0.272917	-0.280623
 7.800000	-4.500000	-0.273186	-0.291269
 7.800000	-4.400000	-0.273860	-0.302270
 7.800000	-4.300000	-0.273613	-0.321575
 7.800000	-4.200000	-0.272266	-0.333348
 7.800000	-4.100000	-0.271261	-0.341625
 7.800000	-4.000000	-0.272933	-0.357863
 7.800000	-3.900000	-0.268267	-0.373086
 7.800000	-3.800000	-0.262101	-0.382748
 7.800000	-3.700000	-0.264384	-0.396136
 7.800000	-3.600000	-0.259364	-0.411360
 7.800000	-3.500000	-0.258140	-0.423061
 7.800000	-3.400000	-0.256311	-0.435262
 7.800000	-3.300000	-0.250206	-0.447077
 7.800000	-3.200000	-0.250397	-0.459556
 7.800000	-3.100000	-0.239496	-0.471605
 7.800000	-3.000000	-0.245013	-0.485396
 7.800000	-2.900000	-0.233035	-0.501213
 7.800000	-2.800000	-0.231583	-0.505982
 7.800000	-2.700000	-0.225985	-0.522918
 7.800000	-2.600000	-0.220516	-0.530086
 7.800000	-2.500000	-0.215985	-0.541644
 7.800000	-2.400000	-0.208997	-0.552688
 7.800000	-2.300000	-0.202903	-0.562283
 7.800000	-2.200000	-0.196163	-0.571939
 7.800000	-2.100000	-0.186081	-0.585914
 7.800000	-2.000000	-0.181141	-0.590897
 7.800000	-1.900000	-0.172592	-0.603972
 7.800000	-1.800000	-0.163074	-0.609653
 7.800000	-1.700000	-0.157850	-0.616281
 7.800000	-1.600000	-0.150515	-0.625095
 7.800000	-1.500000	-0.140031	-0.634049
 7.800000	-1.400000	-0.136199	-0.643341
 7.800000	-1.300000	-0.122256	-0.650471
 7.800000	-1.200000	-0.113912	-0.658319
 7.800000	-1.100000	-0.108074	-0.660237
 7.800000	-1.000000	-0.095223	-0.665765
 7.800000	-0.900000	-0.088771	-0.670620
 7.800000	-0.800000	-0.078444	-0.675429
 7.800000	-0.700000	-0.068274	-0.679316
 7.800000	-0.600000	-0.057772	-0.681356
 7.800000	-0.500000	-0.050465	-0.685871
 7.800000	-0.400000	-0.040380	-0.684885
 7.800000	-0.300000	-0.030870	-0.685738
 7.800000	-0.200000	-0.020735	-0.687734
 7.800000	-0.100000	-0.008946	-0.688461
 7.800000	-0.000000	 0.000848	-0.689532
 7.800000	 0.100000	 0.009230	-0.689424
 7.800000	 0.200000	 0.019554	-0.690675
 7.800000	 0.300000	 0.032714	-0.689374
 7.800000	 0.400000	 0.040027	-0.685662
 7.800000	 0.500000	 0.051000	-0.682184
 7.800000	 0.600000	 0.060282	-0.681354
 7.800000	 0.700000	 0.069477	-0.678803
 7.800000	 0.800000	 0.076425	-0.673429
 7.800000	 0.900000	 0.088046	-0.671203
 7.800000	 1.000000	 0.099735	-0.665761
 7.800000	 1.100000	 0.107643	-0.662497
 7.800000	 1.200000	 0.115458	-0.654096
 7.800000	 1.300000	 0.125199	-0.649813
 7.800000	 1.400000	 0.133044	-0.641499
 7.800000	 1.500000	 0.142596	-0.631693
 7.800000	 1.600000	 0.150065	-0.629617
 7.800000	 1.700000	 0.159648	-0.618893
 7.800000	 1.800000	 0.165235	-0.611355
 7.800000	 1.900000	 0.171958	-0.599520
 7.800000	 2.000000	 0.178927	-0.596300
 7.800000	 2.100000	 0.189470	-0.585266
 7.800000	 2.200000	 0.196627	-0.576995
 7.800000	 2.300000	 0.200198	-0.566773
 7.800000	 2.400000	 0.209464	-0.554397
 7.800000	 2.500000	 0.212484	-0.544781
 7.800000	 2.600000	 0.220066	-0.533066
 7.800000	 2.700000	 0.224381	-0.523211
 7.800000	 2.800000	 0.229965	-0.509768
 7.800000	 2.900000	 0.235378	-0.495677
 7.800000	 3.000000	 0.238729	-0.485928
 7.800000	 3.100000	 0.242650	-0.470612
 7.800000	 3.200000	 0.249223	-0.461039
 7.800000	 3.300000	 0.250178	-0.451736
 7.800000	 3.400000	 0.250865	-0.432313
 7.800000	 3.500000	 0.255585	-0.422036
 7.800000	 3.600000	 0.257703	-0.409081
 7.800000	 3.700000	 0.264956	-0.398815
 7.800000	 3.800000	 0.263798	-0.382902
 7.800000	 3.900000	 0.265841	-0.374255
 7.800000	 4.000000	 0.268858	-0.356986
 7.800000	 4.100000	 0.271768	-0.344331
 7.800000	 4.200000	 0.269613	-0.332235
 7.800000	 4.300000	 0.271753	-0.318439
 7.800000	 4.400000	 0.272427	-0.304921
 7.800000	 4.500000	 0.271529	-0.293086
 7.800000	 4.600000	 0.275498	-0.280079
 7.800000	 4.700000	 0.272017	-0.270072
 7.800000	 4.800000	 0.274247	-0.254473
 7.800000	 4.900000	 0.274471	-0.244592
 7.800000	 5.000000	 0.277573	-0.231562
 7.800000	 5.100000	 0.277682	-0.223438
 7.800000	 5.200000	 0.274065	-0.205490
 7.800000	 5.300000	 0.278278	-0.194232
 7.800000	 5.400000	 0.277594	-0.184377
 7.800000	 5.500000	 0.275002	-0.167876
 7.800000	 5.600000	 0.274683	-0.160245
 7.800000	 5.700000	 0.274230	-0.149629
 7.800000	 5.800000	 0.274699	-0.135297
 7.800000	 5.900000	 0.274138	-0.124337
 7.800000	 6.000000	 0.274486	-0.109385
 7.900000	-6.000000	-0.262771	-0.113184
 7.900000	-5.900000	-0.260882	-0.125804
 7.900000	-5.800000	-0.263478	-0.136619
 7.900000	-5.700000	-0.259977	-0.149192
 7.900000	-5.600000	-0.260606	-0.156551
 7.900000	-5.500000	-0.262745	-0.171101
 7.900000	-5.400000	-0.262395	-0.183995
 7.900000	-5.300000	-0.265055	-0.195142
 7.900000	-5.200000	-0.263675	-0.209229
 7.900000	-5.100000	-0.266028	-0.219150
 7.900000	-5.000000	-0.260389	-0.232424
 7.900000	-4.900000	-0.262110	-0.243879
 7.900000	-4.800000	-0.262126	-0.257191
 7.900000	-4.700000	-0.261021	-0.268177
 7.900000	-4.600000	-0.261329	-0.281885
 7.900000	-4.500000	-0.260819	-0.289998
 7.900000	-4.400000	-0.260431	-0.303316
 7.900000	-4.300000	-0.261945	-0.319061
 7.900000	-4.200000	-0.256562	-0.330487
 7.900000	-4.100000	-0.256550	-0.340884
 7.900000	-4.000000	-0.255221	-0.354806
 7.900000	-3.900000	-0.255010	-0.367651
 7.900000	-3.800000	-0.250537	-0.385154
 7.900000	-3.700000	-0.251765	-0.395370
 7.900000	-3.600000	-0.247586	-0.405308
 7.900000	-3.500000	-0.247362	-0.416392
 7.900000	-3.400000	-0.242178	-0.431053
 7.900000	-3.300000	-0.237344	-0.444070
 7.900000	-3.200000	-0.237610	-0.459554
 7.900000	-3.100000	-0.228389	-0.468792
 7.900000	-3.000000	-0.227395	-0.484027
 7.900000	-2.900000	-0.225776	-0.492831
 7.900000	-2.800000	-0.222420	-0.506268
 7.900000	-2.700000	-0.213807	-0.513775
 7.900000	-2.600000	-0.210978	-0.527147
 7.900000	-2.500000	-0.202537	-0.534655
 7.900000	-2.400000	-0.197779	-0.545576
 7.900000	-2.300000	-0.191422	-0.556872
 7.900000	-2.200000	-0.182475	-0.568853
 7.900000	-2.100000	-0.178910	-0.579396
 7.900000	-2.000000	-0.170916	-0.588177
 7.900000	-1.900000	-0.166397	-0.595011
 7.900000	-1.800000	-0.158899	-0.605078
 7.900000	-1.700000	-0.147393	-0.611124
 7.900000	-1.600000	-0.144503	-0.619191
 7.900000	-1.500000	-0.135806	-0.628258
 7.900000	-1.400000	-0.125365	-0.633810
 7.900000	-1.300000	-0.118365	-0.638452
 7.900000	-1.200000	-0.108798	-0.647533
 7.900000	-1.100000	-0.101984	-0.650483
 7.900000	-1.000000	-0.094110	-0.655900
 7.900000	-0.900000	-0.084368	-0.660845
 7.900000	-0.800000	-0.071064	-0.663988
 7.900000	-0.700000	-0.066013	-0.669703
 7.900000	-0.600000	-0.058247	-0.672699
 7.900000	-0.500000	-0.046980	-0.674304
 7.900000	-0.400000	-0.038148	-0.675917
 7.900000	-0.300000	-0.028000	-0.677185
 7.900000	-0.200000	-0.020283	-0.680006
 7.900000	-0.100000	-0.009219	-0.680481
 7.900000	-0.000000	 0.001835	-0.679146
 7.900000	 0.100000	 0.006413	-0.678903
 7.900000	 0.200000	 0.019562	-0.679228
 7.900000	 0.300000	 0.027673	-0.679577
 7.900000	 0.400000	 0.037658	-0.677253
 7.900000	 0.500000	 0.048931	-0.673004
 7.900000	 0.600000	 0.055699	-0.673348
 7.900000	 0.700000	 0.067231	-0.670262
 7.900000	 0.800000	 0.074493	-0.667207
 7.900000	 0.900000	 0.082749	-0.659820
 7.900000	 1.000000	 0.091704	-0.655649
 7.900000	 1.100000	 0.100844	-0.651904
 7.900000	 1.200000	 0.109172	-0.645977
 7.900000	 1.300000	 0.118188	-0.640609
 7.900000	 1.400000	 0.127312	-0.634090
 7.900000	 1.500000	 0.133000	-0.627284
 7.900000	 1.600000	 0.143654	-0.620634
 7.900000	 1.700000	 0.149144	-0.613624
 7.900000	 1.800000	 0.157730	-0.603747
 7.900000	 1.900000	 0.165446	-0.591834
 7.900000	 2.000000	 0.170384	-0.586781
 7.900000	 2.100000	 0.178592	-0.578247
 7.900000	 2.200000	 0.185298	-0.567838
 7.900000	 2.300000	 0.192082	-0.557406
 7.900000	 2.400000	 0.196899	-0.546246
 7.900000	 2.500000	 0.202849	-0.537507
 7.900000	 2.600000	 0.208494	-0.527811
 7.900000	 2.700000	 0.212118	-0.516925
 7.900000	 2.800000	 0.218132	-0.507470
 7.900000	 2.900000	 0.223330	-0.494997
 7.900000	 3.000000	 0.226906	-0.481082
 7.900000	 3.100000	 0.231407	-0.466150
 7.900000	 3.200000	 0.234810	-0.453949
 7.900000	 3.300000	 0.237563	-0.445136
 7.900000	 3.400000	 0.240550	-0.430949
 7.900000	 3.500000	 0.244335	-0.421690
 7.900000	 3.600000	 0.245214	-0.406090
 7.900000	 3.700000	 0.250833	-0.393818
 7.900000	 3.800000	 0.253878	-0.382240
 7.900000	 3.900000	 0.250628	-0.370323
 7.900000	 4.000000	 0.257563	-0.354376
 7.900000	 4.100000	 0.258094	-0.345747
 7.900000	 4.200000	 0.260007	-0.332664
 7.900000	 4.300000	 0.258466	-0.315708
 7.900000	 4.400000	 0.260830	-0.306849
 7.900000	 4.500000	 0.265664	-0.293809
 7.900000	 4.600000	 0.266642	-0.280867
 7.900000	 4.700000	 0.262233	-0.268414
 7.900000	 4.800000	 0.262604	-0.253782
 7.900000	 4.900000	 0.263585	-0.240367
 7.900000	 5.000000	 0.262619	-0.229088
 7.900000	 5.100000	 0.264039	-0.216775
 7.900000	 5.200000	 0.265317	-0.208183
 7.900000	 5.300000	 0.260862	-0.196771
 7.900000	 5.400000	 0.263973	-0.183688
 7.900000	 5.500000	 0.264530	-0.171514
 7.900000	 5.600000	 0.266224	-0.157922
 7.900000	 5.700000	 0.262763	-0.144316
 7.900000	 5.800000	 0.266149	-0.137189
 7.900000	 5.900000	 0.262006	-0.123639
 7.900000	 6.000000	 0.260458	-0.109938
 8.000000	-6.000000	-0.252059	-0.113527
 8.000000	-5.900000	-0.249410	-0.123472
 8.000000	-5.800000	-0.248268	-0.133980
 8.000000	-5.700000	-0.250540	-0.151130
 8.000000	-5.600000	-0.248428	-0.157989
 8.000000	-5.500000	-0.251665	-0.173107
 8.000000	-5.400000	-0.251863	-0.183375
 8.000000	-5.300000	-0.251251	-0.195398
 8.000000	-5.200000	-0.250306	-0.205537
 8.000000	-5.100000	-0.250185	-0.215775
 8.000000	-5.000000	-0.251880	-0.228459
 8.000000	-4.900000	-0.248753	-0.239953
 8.000000	-4.800000	-0.252318	-0.257574
 8.000000	-4.700000	-0.252559	-0.265919
 8.000000	-4.600000	-0.248473	-0.279523
 8.000000	-4.500000	-0.250636	-0.287708
 8.000000	-4.400000	-0.248154	-0.306107
 8.000000	-4.300000	-0.247711	-0.315359
 8.000000	-4.200000	-0.245347	-0.333852
 8.000000	-4.100000	-0.243534	-0.346984
 8.000000	-4.000000	-0.245046	-0.350321
 8.000000	-3.900000	-0.239867	-0.367324
 8.000000	-3.800000	-0.236745	-0.380623
 8.000000	-3.700000	-0.238272	-0.391116
 8.000000	-3.600000	-0.234193	-0.407079
 8.000000	-3.500000	-0.229917	-0.416630
 8.000000	-3.400000	-0.230445	-0.426466
 8.000000	-3.300000	-0.227931	-0.443492
 8.000000	-3.200000	-0.222856	-0.448922
 8.000000	-3.100000	-0.220066	-0.463341
 8.000000	-3.000000	-0.215893	-0.472968
 8.000000	-2.900000	-0.214822	-0.488022
 8.000000	-2.800000	-0.207417	-0.497642
 8.000000	-2.700000	-0.205138	-0.511348
 8.000000	-2.600000	-0.197064	-0.521631
 8.000000	-2.500000	-0.192382	-0.527853
 8.000000	-2.400000	-0.186485	-0.541158
 8.000000	-2.300000	-0.184004	-0.552412
 8.000000	-2.200000	-0.176610	-0.560727
 8.000000	-2.100000	-0.170083	-0.568684
 8.000000	-2.000000	-0.161487	-0.581587
 8.000000	-1.900000	-0.157600	-0.585878
 8.000000	-1.800000	-0.149710	-0.594847
 8.000000	-1.700000	-0.142272	-0.605045
 8.000000	-1.600000	-0.134740	-0.611502
 8.000000	-1.500000	-0.127623	-0.619145
 8.000000	-1.400000	-0.117400	-0.623826
 8.000000	-1.300000	-0.113408	-0.632949
 8.000000	-1.200000	-0.102329	-0.639184
 8.000000	-1.100000	-0.095906	-0.642824
 8.000000	-1.000000	-0.087856	-0.648634
 8.000000	-0.900000	-0.079321	-0.651991
 8.000000	-0.800000	-0.071003	-0.656841
 8.000000	-0.700000	-0.060902	-0.658918
 8.000000	-0.600000	-0.051080	-0.661149
 8.000000	-0.500000	-0.043933	-0.665487
 8.000000	-0.400000	-0.036392	-0.665614
 8.000000	-0.300000	-0.026763	-0.667676
 8.000000	-0.200000	-0.017461	-0.672971
 8.000000	-0.100000	-0.007815	-0.671556
 8.000000	-0.000000	-0.000217	-0.671394
 8.000000	 0.100000	 0.008100	-0.672482
 8.000000	 0.200000	 0.019919	-0.671272
 8.000000	 0.300000	 0.029016	-0.671571
 8.000000	 0.400000	 0.037496	-0.667978
 8.000000	 0.500000	 0.044801	-0.665842
 8.000000	 0.600000	 0.052892	-0.662319
 8.000000	 0.700000	 0.064770	-0.660984
 8.000000	 0.800000	 0.070759	-0.659237
 8.000000	 0.900000	 0.080311	-0.653069
 8.000000	 1.000000	 0.088627	-0.646974
 8.000000	 1.100000	 0.096391	-0.640813
 8.000000	 1.200000	 0.104282	-0.637807
 8.000000	 1.300000	 0.110861	-0.631443
 8.000000	 1.400000	 0.117234	-0.628637
 8.000000	 1.500000	 0.125937	-0.618266
 8.000000	 1.600000	 0.133971	-0.614625
 8.000000	 1.700000	 0.140202	-0.604392
 8.000000	 1.800000	 0.149689	-0.597679
 8.000000	 1.900000	 0.157371	-0.586099
 8.000000	 2.000000	 0.162869	-0.579564
 8.000000	 2.100000	 0.167761	-0.572368
 8.000000	 2.200000	 0.176384	-0.558296
 8.000000	 2.300000	 0.183521	-0.553420
 8.000000	 2.400000	 0.182807	-0.541422
 8.000000	 2.500000	 0.195174	-0.532759
 8.000000	 2.600000	 0.196841	-0.522778
 8.000000	 2.700000	 0.201813	-0.509483
 8.000000	 2.800000	 0.206121	-0.498587
 8.000000	 2.900000	 0.210768	-0.488485
 8.000000	 3.000000	 0.214929	-0.474858
 8.000000	 3.100000	 0.220177	-0.462036
 8.000000	 3.200000	 0.227450	-0.453716
 8.000000	 3.300000	 0.227229	-0.441837
 8.000000	 3.400000	 0.229010	-0.427122
 8.000000	 3.500000	 0.235606	-0.417825
 8.000000	 3.600000	 0.234479	-0.405207
 8.000000	 3.700000	 0.239457	-0.386925
 8.000000	 3.800000	 0.238506	-0.377073
 8.000000	 3.900000	 0.239934	-0.366862
 8.000000	 4.000000	 0.242085	-0.355832
 8.000000	 4.100000	 0.244271	-0.344887
 8.000000	 4.200000	 0.245820	-0.328368
 8.000000	 4.300000	 0.248310	-0.316764
 8.000000	 4.400000	 0.248163	-0.304643
 8.000000	 4.500000	 0.251623	-0.293950
 8.000000	 4.600000	 0.250049	-0.282461
 8.000000	 4.700000	 0.247737	-0.267199
 8.000000	 4.800000	 0.248514	-0.255591
 8.000000	 4.900000	 0.253640	-0.243366
 8.000000	 5.000000	 0.249331	-0.231129
 8.000000	 5.100000	 0.250591	-0.218452
 8.000000	 5.200000	 0.253323	-0.205745
 8.000000	 5.300000	 0.250313	-0.196236
 8.000000	 5.400000	 0.250024	-0.184335
 8.000000	 5.500000	 0.252225	-0.169084
 8.000000	 5.600000	 0.248733	-0.160902
 8.000000	 5.700000	 0.248291	-0.146949
 8.000000	 5.800000	 0.253553	-0.136208
 8.000000	 5.900000	 0.251190	-0.123626
 8.000000	 6.000000	 0.251799	-0.114031
 8.100000	-6.000000	-0.236178	-0.112293
 8.100000	-5.900000	-0.239070	-0.126102
 8.100000	-5.800000	-0.237452	-0.137273
 8.100000	-5.700000	-0.237769	-0.147192
 8.100000	-5.600000	-0.240488	-0.160537
 8.100000	-5.500000	-0.238577	-0.168827
 8.100000	-5.400000	-0.239245	-0.182726
 8.100000	-5.300000	-0.238809	-0.194943
 8.100000	-5.200000	-0.243291	-0.206911
 8.100000	-5.100000	-0.235649	-0.218552
 8.100000	-5.000000	-0.240236	-0.232669
 8.100000	-4.900000	-0.235948	-0.243148
 8.100000	-4.800000	-0.240968	-0.254805
 8.100000	-4.700000	-0.239225	-0.267799
 8.100000	-4.600000	-0.235196	-0.279600
 8.100000	-4.500000	-0.238771	-0.292972
 8.100000	-4.400000	-0.234377	-0.301105
 8.100000	-4.300000	-0.235076	-0.316531
 8.100000	-4.200000	-0.235747	-0.329880
 8.100000	-4.100000	-0.233623	-0.337879
 8.100000	-4.000000	-0.230326	-0.352170
 8.100000	-3.900000	-0.231942	-0.366763
 8.100000	-3.800000	-0.228037	-0.376272
 8.100000	-3.700000	-0.226702	-0.387911
 8.100000	-3.600000	-0.222080	-0.401644
 8.100000	-3.500000	-0.222750	-0.412199
 8.100000	-3.400000	-0.216777	-0.423006
 8.100000	-3.300000	-0.210955	-0.437730
 8.100000	-3.200000	-0.209230	-0.449704
 8.100000	-3.100000	-0.206834	-0.459896
 8.100000	-3.000000	-0.203271	-0.470089
 8.100000	-2.900000	-0.200018	-0.483312
 8.100000	-2.800000	-0.196235	-0.492534
 8.100000	-2.700000	-0.189779	-0.503522
 8.100000	-2.600000	-0.188118	-0.514671
 8.100000	-2.500000	-0.181652	-0.523281
 8.100000	-2.400000	-0.178165	-0.532606
 8.100000	-2.300000	-0.171356	-0.543024
 8.100000	-2.200000	-0.168671	-0.554210
 8.100000	-2.100000	-0.160096	-0.567429
 8.100000	-2.000000	-0.152143	-0.571785
 8.100000	-1.900000	-0.149018	-0.581551
 8.100000	-1.800000	-0.140159	-0.588024
 8.100000	-1.700000	-0.132709	-0.598754
 8.100000	-1.600000	-0.128577	-0.604338
 8.100000	-1.500000	-0.118859	-0.611419
 8.100000	-1.400000	-0.115112	-0.617441
 8.100000	-1.300000	-0.106921	-0.625128
 8.100000	-1.200000	-0.100156	-0.631316
 8.100000	-1.100000	-0.092928	-0.636253
 8.100000	-1.000000	-0.082319	-0.637805
 8.100000	-0.900000	-0.073829	-0.645740
 8.100000	-0.800000	-0.069339	-0.646924
 8.100000	-0.700000	-0.058839	-0.651141
 8.100000	-0.600000	-0.052309	-0.653398
 8.100000	-0.500000	-0.043311	-0.656119
 8.100000	-0.400000	-0.032279	-0.658038
 8.100000	-0.300000	-0.025110	-0.662089
 8.100000	-0.200000	-0.017696	-0.662853
 8.100000	-0.100000	-0.008932	-0.663739
 8.100000	-0.000000	-0.000264	-0.661826
 8.100000	 0.100000	 0.009143	-0.662701
 8.100000	 0.200000	 0.018462	-0.663214
 8.100000	 0.300000	 0.025538	-0.661545
 8.100000	 0.400000	 0.034369	-0.660621
 8.100000	 0.500000	 0.042527	-0.657281
 8.100000	 0.600000	 0.049614	-0.654677
 8.100000	 0.700000	 0.059191	-0.652440
 8.100000	 0.800000	 0.065881	-0.649993
 8.100000	 0.900000	 0.073805	-0.645039
 8.100000	 1.000000	 0.081764	-0.640028
 8.100000	 1.100000	 0.091097	-0.633990
 8.100000	 1.200000	 0.098539	-0.630461
 8.100000	 1.300000	 0.105954	-0.623017
 8.100000	 1.400000	 0.113856	-0.618936
 8.100000	 1.500000	 0.119952	-0.612065
 8.100000	 1.600000	 0.128854	-0.605929
 8.100000	 1.700000	 0.134572	-0.596159
 8.100000	 1.800000	 0.140880	-0.590127
 8.100000	 1.900000	 0.150315	-0.580283
 8.100000	 2.000000	 0.154244	-0.572110
 8.100000	 2.100000	 0.159769	-0.565386
 8.100000	 2.200000	 0.163850	-0.554340
 8.100000	 2.300000	 0.172985	-0.543374
 8.100000	 2.400000	 0.175879	-0.537815
